ID PUMA,PUMA,ID Year,Year,Average Wage,Average Wage Appx MOE,Record Count,Slug PUMA,PUMS Occupation,ID PUMS Occupation,Slug PUMS Occupation
"79500US0400102","Mesa City (North Central) PUMA, AZ",2015,"2015",28392.829268292684,43583.282845346774,6,"mesa-city-north-central-puma-az","Social workers","211020","social-workers"
"79500US0400105","Gilbert Town (North) PUMA, AZ",2015,"2015",52801.69963369963,15899.947255959627,5,"gilbert-town-north-puma-az","Social workers","211020","social-workers"
"79500US0400106","Chandler City (Northeast) PUMA, AZ",2015,"2015",45998.44715447154,17453.209146125275,5,"chandler-city-northeast-puma-az","Social workers","211020","social-workers"
"79500US0400114","Phoenix City (Northeast Central) PUMA, AZ",2015,"2015",72706.27318932656,28802.972849354413,5,"phoenix-city-northeast-central-puma-az","Social workers","211020","social-workers"
"79500US0400119","Phoenix City (South) PUMA, AZ",2015,"2015",19931.217118997913,14070.442296744626,5,"phoenix-city-south-puma-az","Social workers","211020","social-workers"
"79500US0400121","Phoenix (Southwest) & Tolleson Cities PUMA, AZ",2015,"2015",41956.28672985782,20413.512054607545,5,"phoenix-southwest-tolleson-cities-puma-az","Social workers","211020","social-workers"
"79500US0400132","Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities PUMA, AZ",2015,"2015",14385.393887945671,19469.715496352776,5,"goodyear-glendale-west-litchfield-park-northwest-cities-puma-az","Social workers","211020","social-workers"
"79500US0400134","Maricopa County (West) & Gila River Indian Community (Northwest) PUMA, AZ",2015,"2015",33904.49751243781,9744.587736736354,5,"maricopa-county-west-gila-river-indian-community-northwest-puma-az","Social workers","211020","social-workers"
"79500US0400201","Pima County (West) PUMA, AZ",2015,"2015",34638.14726840855,25023.467345497793,10,"pima-county-west-puma-az","Social workers","211020","social-workers"
"79500US0400202","Tucson (West) & Marana Cities PUMA, AZ",2015,"2015",24840.188153310104,15321.761978510998,9,"tucson-west-marana-cities-puma-az","Social workers","211020","social-workers"
"79500US0400206","Tucson City (Northeast) PUMA, AZ",2015,"2015",23281.441025641026,19887.84286756687,5,"tucson-city-northeast-puma-az","Social workers","211020","social-workers"
"79500US0400207","Tucson City (Northwest) PUMA, AZ",2015,"2015",48249.35175879397,14157.310683386544,6,"tucson-city-northwest-puma-az","Social workers","211020","social-workers"
"79500US0400208","Tucson City (South) PUMA, AZ",2015,"2015",26041.405117270788,14134.692736842506,7,"tucson-city-south-puma-az","Social workers","211020","social-workers"
"79500US0400209","Tucson City (Southeast) PUMA, AZ",2015,"2015",29093.691455696204,10248.308071172905,6,"tucson-city-southeast-puma-az","Social workers","211020","social-workers"
"79500US0400300","Navajo & Apache Counties PUMA, AZ",2015,"2015",30686.138728323698,13293.935357284474,10,"navajo-apache-counties-puma-az","Social workers","211020","social-workers"
"79500US0400400","Flagstaff City PUMA, AZ",2015,"2015",18444.96098265896,14432.405948254456,8,"flagstaff-city-puma-az","Social workers","211020","social-workers"
"79500US0400700","Yuma City PUMA, AZ",2015,"2015",32323.25650916104,12426.6033832946,6,"yuma-city-puma-az","Social workers","211020","social-workers"
"79500US0400800","Gila, Graham, Greenlee & Pinal (East) Counties PUMA, AZ",2015,"2015",32977.404471544716,28590.914972598766,6,"gila-graham-greenlee-pinal-east-counties-puma-az","Social workers","211020","social-workers"
"79500US0400807","Maricopa, Casa Grande & Eloy (Southeast) Cities PUMA, AZ",2015,"2015",32802.14417177914,22587.15151626834,5,"maricopa-casa-grande-eloy-southeast-cities-puma-az","Social workers","211020","social-workers"
"79500US0500200","Washington County PUMA, AR",2015,"2015",31117.467843631777,6452.57560953165,7,"washington-county-puma-ar","Social workers","211020","social-workers"
"79500US0500500","Craighead (West), Greene, Randolph, Lawrence & Clay Counties PUMA, AR",2015,"2015",23281.930569948185,5547.628061464473,6,"craighead-west-greene-randolph-lawrence-clay-counties-puma-ar","Social workers","211020","social-workers"
"79500US0501400","Sebastian & Crawford Counties PUMA, AR",2015,"2015",28881.331742243437,33615.91899575814,6,"sebastian-crawford-counties-puma-ar","Social workers","211020","social-workers"
"79500US0600101","Berkeley & Albany Cities PUMA, CA",2015,"2015",46807.74251497006,28339.34199129891,12,"berkeley-albany-cities-puma-ca","Social workers","211020","social-workers"
"79500US0600102","Oakland (Northwest) & Emeryville Cities PUMA, CA",2015,"2015",50636.673633440514,26387.641107212956,11,"oakland-northwest-emeryville-cities-puma-ca","Social workers","211020","social-workers"
"79500US0600103","Oakland (East) & Piedmont Cities PUMA, CA",2015,"2015",64755.21768707483,23769.27530565419,8,"oakland-east-piedmont-cities-puma-ca","Social workers","211020","social-workers"
"79500US0600104","Oakland City (South Central) PUMA, CA",2015,"2015",39059.857644991214,16752.634791161032,6,"oakland-city-south-central-puma-ca","Social workers","211020","social-workers"
"79500US0600105","San Leandro, Alameda & Oakland (Southwest) Cities PUMA, CA",2015,"2015",55294.145161290326,29099.28050118681,6,"san-leandro-alameda-oakland-southwest-cities-puma-ca","Social workers","211020","social-workers"
"79500US0600106","Castro Valley, San Lorenzo & Ashland PUMA, CA",2015,"2015",39598.27946768061,31231.42211645853,5,"castro-valley-san-lorenzo-ashland-puma-ca","Social workers","211020","social-workers"
"79500US0600108","Union City, Newark & Fremont (West) Cities PUMA, CA",2015,"2015",40511.61930783242,42590.703376623016,7,"union-city-newark-fremont-west-cities-puma-ca","Social workers","211020","social-workers"
"79500US0600110","Livermore, Pleasanton & Dublin Cities PUMA, CA",2015,"2015",27308.62124248497,27444.49518572737,7,"livermore-pleasanton-dublin-cities-puma-ca","Social workers","211020","social-workers"
"79500US0600701","Chico City PUMA, CA",2015,"2015",44474.20774193548,11347.292500859437,7,"chico-city-puma-ca","Social workers","211020","social-workers"
"79500US0600702","Oroville City & Paradise Town PUMA, CA",2015,"2015",15926.617647058823,15209.699418720495,6,"oroville-city-paradise-town-puma-ca","Social workers","211020","social-workers"
"79500US0601100","Colusa, Glenn, Tehama & Trinity Counties PUMA, CA",2015,"2015",28691.540425531915,23379.450043216995,5,"colusa-glenn-tehama-trinity-counties-puma-ca","Social workers","211020","social-workers"
"79500US0601302","Richmond (North), Hercules & El Cerrito Cites PUMA, CA",2015,"2015",55382.047254150704,11309.593303403697,8,"richmond-north-hercules-el-cerrito-cites-puma-ca","Social workers","211020","social-workers"
"79500US0601306","Concord (South), Walnut Creek (East) & Clayton Cities PUMA, CA",2015,"2015",68547.75714285714,21911.156708323746,5,"concord-south-walnut-creek-east-clayton-cities-puma-ca","Social workers","211020","social-workers"
"79500US0601500","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties PUMA, CA",2015,"2015",38992.92204042349,15292.955606558484,13,"del-norte-lassen-modoc-plumas-siskiyou-counties-puma-ca","Social workers","211020","social-workers"
"79500US0601902","Fresno City (North) PUMA, CA",2015,"2015",38963.01659292035,16957.57795911716,8,"fresno-city-north-puma-ca","Social workers","211020","social-workers"
"79500US0601903","Fresno City (East Central) PUMA, CA",2015,"2015",31745.85838150289,28478.718669566355,5,"fresno-city-east-central-puma-ca","Social workers","211020","social-workers"
"79500US0601904","Fresno City (Southwest) PUMA, CA",2015,"2015",37518.88141809291,21649.766882552543,8,"fresno-city-southwest-puma-ca","Social workers","211020","social-workers"
"79500US0601905","Fresno City (Southeast) PUMA, CA",2015,"2015",36490.78757763975,13934.457826343702,7,"fresno-city-southeast-puma-ca","Social workers","211020","social-workers"
"79500US0601906","Clovis City PUMA, CA",2015,"2015",31772.34790528233,31338.81242280901,7,"clovis-city-puma-ca","Social workers","211020","social-workers"
"79500US0602300","Humboldt County PUMA, CA",2015,"2015",41616.3551609323,12700.537484483153,8,"humboldt-county-puma-ca","Social workers","211020","social-workers"
"79500US0602500","El Centro City PUMA, CA",2015,"2015",47273.670781893,19766.13744060418,5,"el-centro-city-puma-ca","Social workers","211020","social-workers"
"79500US0603702","Santa Clarita City PUMA, CA",2015,"2015",56147.31422505308,32560.31191795314,5,"santa-clarita-city-puma-ca","Social workers","211020","social-workers"
"79500US0603705","LA City (Northwest/Chatsworth & Porter Ranch) PUMA, CA",2015,"2015",51441.99254843517,19418.243882051098,8,"la-city-northwestchatsworth-porter-ranch-puma-ca","Social workers","211020","social-workers"
"79500US0603706","LA City (North Central/Granada Hills & Sylmar) PUMA, CA",2015,"2015",55430.939839572195,15369.051166130572,7,"la-city-north-centralgranada-hills-sylmar-puma-ca","Social workers","211020","social-workers"
"79500US0603707","LA (North Central/Arleta & Pacoima) & San Fernando Cities PUMA, CA",2015,"2015",31249.053353658535,12446.600220783735,7,"la-north-centralarleta-pacoima-san-fernando-cities-puma-ca","Social workers","211020","social-workers"
"79500US0603711","Glendora, Claremont, San Dimas & La Verne Cities PUMA, CA",2015,"2015",72133.88259668509,46987.60834422389,8,"glendora-claremont-san-dimas-la-verne-cities-puma-ca","Social workers","211020","social-workers"
"79500US0603712","Pomona City PUMA, CA",2015,"2015",45812.12813738441,20525.83436144868,8,"pomona-city-puma-ca","Social workers","211020","social-workers"
"79500US0603713","Covina & Walnut Cities PUMA, CA",2015,"2015",51117.49684741488,20822.944649227185,10,"covina-walnut-cities-puma-ca","Social workers","211020","social-workers"
"79500US0603717","Arcadia, San Gabriel & Temple City Cities PUMA, CA",2015,"2015",26322.618971061092,18098.28384277994,5,"arcadia-san-gabriel-temple-city-cities-puma-ca","Social workers","211020","social-workers"
"79500US0603718","Pasadena City PUMA, CA",2015,"2015",65797.34562211981,52029.140752052364,9,"pasadena-city-puma-ca","Social workers","211020","social-workers"
"79500US0603719","Glendale City PUMA, CA",2015,"2015",50106.946601941745,21210.63215979239,7,"glendale-city-puma-ca","Social workers","211020","social-workers"
"79500US0603720","Burbank City PUMA, CA",2015,"2015",46542.06200317965,26751.308420370868,6,"burbank-city-puma-ca","Social workers","211020","social-workers"
"79500US0603721","LA City (Northeast/North Hollywood & Valley Village) PUMA, CA",2015,"2015",47079.335820895525,20981.945287868602,6,"la-city-northeastnorth-hollywood-valley-village-puma-ca","Social workers","211020","social-workers"
"79500US0603728","Santa Monica City PUMA, CA",2015,"2015",18483.13957597173,19047.92512785236,8,"santa-monica-city-puma-ca","Social workers","211020","social-workers"
"79500US0603730","LA City (Central/Hancock Park & Mid-Wilshire) PUMA, CA",2015,"2015",45282.94510739857,18038.32620548966,5,"la-city-centralhancock-park-mid-wilshire-puma-ca","Social workers","211020","social-workers"
"79500US0603734","LA City (East Central/Silver Lake, Echo Park & Westlake) PUMA, CA",2015,"2015",50949.71719038817,24731.877105263826,6,"la-city-east-centralsilver-lake-echo-park-westlake-puma-ca","Social workers","211020","social-workers"
"79500US0603735","LA City (Mount Washington, Highland Park & Glassell Park) PUMA, CA",2015,"2015",64816.23138832998,13498.248341998155,7,"la-city-mount-washington-highland-park-glassell-park-puma-ca","Social workers","211020","social-workers"
"79500US0603736","Alhambra & South Pasadena Cities PUMA, CA",2015,"2015",52132.58118361153,10716.941377421126,5,"alhambra-south-pasadena-cities-puma-ca","Social workers","211020","social-workers"
"79500US0603737","Monterey Park & Rosemead Cities PUMA, CA",2015,"2015",46531.65592972182,13407.840110758954,6,"monterey-park-rosemead-cities-puma-ca","Social workers","211020","social-workers"
"79500US0603738","El Monte & South El Monte Cities PUMA, CA",2015,"2015",40342.42298850575,11448.732392915617,5,"el-monte-south-el-monte-cities-puma-ca","Social workers","211020","social-workers"
"79500US0603739","Whittier City & Hacienda Heights PUMA, CA",2015,"2015",43803.53182461103,23201.3423166118,10,"whittier-city-hacienda-heights-puma-ca","Social workers","211020","social-workers"
"79500US0603740","Pico Rivera & Montebello Cities PUMA, CA",2015,"2015",27598.125500667556,17431.802488736284,10,"pico-rivera-montebello-cities-puma-ca","Social workers","211020","social-workers"
"79500US0603744","LA City (East Central/Central City & Boyle Heights) PUMA, CA",2015,"2015",45666.380952380954,18989.89567862168,7,"la-city-east-centralcentral-city-boyle-heights-puma-ca","Social workers","211020","social-workers"
"79500US0603747","LA City (Central/West Adams & Baldwin Hills) PUMA, CA",2015,"2015",51211.14808917198,20364.870370201246,6,"la-city-centralwest-adams-baldwin-hills-puma-ca","Social workers","211020","social-workers"
"79500US0603748","LA (Southwest/Marina del Rey & Westchester) & Culver City Cities PUMA, CA",2015,"2015",84130.39177750907,20475.246344355925,5,"la-southwestmarina-del-rey-westchester-culver-city-cities-puma-ca","Social workers","211020","social-workers"
"79500US0603750","LA City (South Central/Westmont) PUMA, CA",2015,"2015",29490.54464285714,16664.703579329274,8,"la-city-south-centralwestmont-puma-ca","Social workers","211020","social-workers"
"79500US0603752","South Gate & Lynwood Cities PUMA, CA",2015,"2015",28453.753496503497,12329.129661150997,6,"south-gate-lynwood-cities-puma-ca","Social workers","211020","social-workers"
"79500US0603755","Norwalk City PUMA, CA",2015,"2015",58956.910218978104,14640.536249226348,11,"norwalk-city-puma-ca","Social workers","211020","social-workers"
"79500US0603760","Redondo Beach, Manhattan Beach & Hermosa Beach Cities PUMA, CA",2015,"2015",59605.005952380954,15998.047978744207,5,"redondo-beach-manhattan-beach-hermosa-beach-cities-puma-ca","Social workers","211020","social-workers"
"79500US0603762","Carson City PUMA, CA",2015,"2015",49928.71428571428,29269.43654840348,5,"carson-city-puma-ca","Social workers","211020","social-workers"
"79500US0603763","Long Beach City (North) PUMA, CA",2015,"2015",49451.69378531074,9461.086897308112,7,"long-beach-city-north-puma-ca","Social workers","211020","social-workers"
"79500US0603764","Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUMA, CA",2015,"2015",45512.90495049505,17607.02112031391,5,"lakewood-cerritos-artesia-hawaiian-gardens-cities-puma-ca","Social workers","211020","social-workers"
"79500US0605901","San Clemente, Laguna Niguel & San Juan Capistrano Cities PUMA, CA",2015,"2015",15705.726495726496,24161.274570482154,5,"san-clemente-laguna-niguel-san-juan-capistrano-cities-puma-ca","Social workers","211020","social-workers"
"79500US0605903","Newport Beach, Aliso Viejo & Laguna Hills Cities PUMA, CA",2015,"2015",40412.691624365485,34545.511105065416,5,"newport-beach-aliso-viejo-laguna-hills-cities-puma-ca","Social workers","211020","social-workers"
"79500US0605905","Lake Forest, Irvine (North) Cities & Silverado PUMA, CA",2015,"2015",73096.17272727273,21589.475502094345,5,"lake-forest-irvine-north-cities-silverado-puma-ca","Social workers","211020","social-workers"
"79500US0605911","Orange & Villa Park Cities PUMA, CA",2015,"2015",66616.9504950495,37926.31579024712,8,"orange-villa-park-cities-puma-ca","Social workers","211020","social-workers"
"79500US0605914","Huntington Beach City PUMA, CA",2015,"2015",32930.858928571426,26853.130626761496,6,"huntington-beach-city-puma-ca","Social workers","211020","social-workers"
"79500US0606102","Rocklin, Lincoln Cities & Loomis Town PUMA, CA",2015,"2015",43620.28532608696,32209.03649529615,5,"rocklin-lincoln-cities-loomis-town-puma-ca","Social workers","211020","social-workers"
"79500US0606502","Cathedral City, Palm Springs & Rancho Mirage Cities PUMA, CA",2015,"2015",34350.06451612903,27429.68558714537,6,"cathedral-city-palm-springs-rancho-mirage-cities-puma-ca","Social workers","211020","social-workers"
"79500US0606504","Murrieta & Wildomar Cities PUMA, CA",2015,"2015",33886.37303370787,25329.574901018008,6,"murrieta-wildomar-cities-puma-ca","Social workers","211020","social-workers"
"79500US0606505","Menifee, Lake Elsinore & Canyon Lake Cities PUMA, CA",2015,"2015",32800.974729241876,25380.212000127445,5,"menifee-lake-elsinore-canyon-lake-cities-puma-ca","Social workers","211020","social-workers"
"79500US0606506","Hemet City & East Hemet PUMA, CA",2015,"2015",42210.10681818182,15606.493462305265,5,"hemet-city-east-hemet-puma-ca","Social workers","211020","social-workers"
"79500US0606508","Moreno Valley City PUMA, CA",2015,"2015",38051.64500601685,20337.33021368107,6,"moreno-valley-city-puma-ca","Social workers","211020","social-workers"
"79500US0606510","Riverside City (East) PUMA, CA",2015,"2015",55611.393117831074,33195.437236837184,7,"riverside-city-east-puma-ca","Social workers","211020","social-workers"
"79500US0606702","Rancho Cordova City PUMA, CA",2015,"2015",45084.54119547657,21642.469681756655,8,"rancho-cordova-city-puma-ca","Social workers","211020","social-workers"
"79500US0606703","Arden-Arcade, Carmichael & Fair Oaks (West) PUMA, CA",2015,"2015",20990.41918665276,14816.608747537877,7,"arden-arcade-carmichael-fair-oaks-west-puma-ca","Social workers","211020","social-workers"
"79500US0606705","Sacramento City (Northwest/Natomas) PUMA, CA",2015,"2015",34419.23382045929,22002.52202428582,5,"sacramento-city-northwestnatomas-puma-ca","Social workers","211020","social-workers"
"79500US0606707","Sacramento City (Central/Downtown & Midtown) PUMA, CA",2015,"2015",54174.39399293286,48250.621878547616,5,"sacramento-city-centraldowntown-midtown-puma-ca","Social workers","211020","social-workers"
"79500US0606709","Sacramento City (Southwest/Pocket, Meadowview & North Laguna) PUMA, CA",2015,"2015",59840.581300813006,13813.687758212836,5,"sacramento-city-southwestpocket-meadowview-north-laguna-puma-ca","Social workers","211020","social-workers"
"79500US0606710","Elk Grove City PUMA, CA",2015,"2015",40501.666666666664,23555.830402379754,6,"elk-grove-city-puma-ca","Social workers","211020","social-workers"
"79500US0606712","Folsom City, Orangevale & Fair Oaks (East) PUMA, CA",2015,"2015",45658.035433070865,39804.53687794645,5,"folsom-city-orangevale-fair-oaks-east-puma-ca","Social workers","211020","social-workers"
"79500US0607309","San Diego (Northwest/San Dieguito) & Encinitas Cities PUMA, CA",2015,"2015",52968.77754237288,45272.73849664796,5,"san-diego-northwestsan-dieguito-encinitas-cities-puma-ca","Social workers","211020","social-workers"
"79500US0607312","San Diego City (Central/Mira Mesa & University Heights) PUMA, CA",2015,"2015",37965.62551440329,20091.972267936035,5,"san-diego-city-centralmira-mesa-university-heights-puma-ca","Social workers","211020","social-workers"
"79500US0607317","San Diego City (Central/Mid-City) PUMA, CA",2015,"2015",39726.81851851852,6612.603254203148,6,"san-diego-city-centralmid-city-puma-ca","Social workers","211020","social-workers"
"79500US0607318","San Diego City (Southeast/Encanto & Skyline) PUMA, CA",2015,"2015",40789.35339805825,10157.72517218573,5,"san-diego-city-southeastencanto-skyline-puma-ca","Social workers","211020","social-workers"
"79500US0607319","Lemon Grove City, La Presa & Spring Valley PUMA, CA",2015,"2015",53184.69923664122,3154.923014806981,6,"lemon-grove-city-la-presa-spring-valley-puma-ca","Social workers","211020","social-workers"
"79500US0607320","Sweetwater RegionChula Vista City (East) PUMA, CA",2015,"2015",39089.779043280185,21618.381691889062,8,"sweetwater-regionchula-vista-city-east-puma-ca","Social workers","211020","social-workers"
"79500US0607501","Richmond District PUMA, CA",2015,"2015",37813.46440397351,13915.985998726219,10,"richmond-district-puma-ca","Social workers","211020","social-workers"
"79500US0607503","South of Market & Potrero PUMA, CA",2015,"2015",42004.64112903226,27783.129305648737,8,"south-of-market-potrero-puma-ca","Social workers","211020","social-workers"
"79500US0607701","Stockton City (North) PUMA, CA",2015,"2015",67317.01152073733,44697.07724326503,5,"stockton-city-north-puma-ca","Social workers","211020","social-workers"
"79500US0607702","Stockton City (South) PUMA, CA",2015,"2015",47440.21501014199,18604.06106238536,5,"stockton-city-south-puma-ca","Social workers","211020","social-workers"
"79500US0607704","Lodi, Ripon & Escalon Cities PUMA, CA",2015,"2015",58915.60876623377,47458.68537398479,6,"lodi-ripon-escalon-cities-puma-ca","Social workers","211020","social-workers"
"79500US0608301","Santa Maria City & Orcutt PUMA, CA",2015,"2015",27643.159544159545,25920.417464229915,5,"santa-maria-city-orcutt-puma-ca","Social workers","211020","social-workers"
"79500US0608303","South Coast Region PUMA, CA",2015,"2015",37087.463450292395,26084.112827776575,5,"south-coast-region-puma-ca","Social workers","211020","social-workers"
"79500US0608503","San Jose (Northwest) & Santa Clara Cities PUMA, CA",2015,"2015",45289.52661064426,28784.13629208723,6,"san-jose-northwest-santa-clara-cities-puma-ca","Social workers","211020","social-workers"
"79500US0608510","San Jose City (Central) PUMA, CA",2015,"2015",28579.16489361702,40584.73040666087,5,"san-jose-city-central-puma-ca","Social workers","211020","social-workers"
"79500US0608512","San Jose City (Southwest/Almaden Valley) PUMA, CA",2015,"2015",34992.760925449875,45378.20091407345,5,"san-jose-city-southwestalmaden-valley-puma-ca","Social workers","211020","social-workers"
"79500US0608900","Redding City PUMA, CA",2015,"2015",33422.548431105046,10225.27201847342,8,"redding-city-puma-ca","Social workers","211020","social-workers"
"79500US0609501","Vallejo & Benicia Cities PUMA, CA",2015,"2015",41609.94736842105,37128.16387354325,6,"vallejo-benicia-cities-puma-ca","Social workers","211020","social-workers"
"79500US0609502","Fairfield & Suisun City Cities PUMA, CA",2015,"2015",44930.61103633916,19104.30280985336,6,"fairfield-suisun-city-cities-puma-ca","Social workers","211020","social-workers"
"79500US0609503","Vacaville & Dixon Cities PUMA, CA",2015,"2015",44339.531190926275,45224.21754337275,6,"vacaville-dixon-cities-puma-ca","Social workers","211020","social-workers"
"79500US0609701","Windsor Town, Healdsburg & Sonoma Cities PUMA, CA",2015,"2015",52626.55202312139,48108.561832025756,5,"windsor-town-healdsburg-sonoma-cities-puma-ca","Social workers","211020","social-workers"
"79500US0609702","Petaluma, Rohnert Park & Cotati Cities PUMA, CA",2015,"2015",37799.79603960396,25158.141224655083,6,"petaluma-rohnert-park-cotati-cities-puma-ca","Social workers","211020","social-workers"
"79500US0609703","Santa Rosa City PUMA, CA",2015,"2015",67419.04744525548,18450.05564100593,6,"santa-rosa-city-puma-ca","Social workers","211020","social-workers"
"79500US0609902","Modesto City (West) PUMA, CA",2015,"2015",34999.112676056335,20852.583713182226,5,"modesto-city-west-puma-ca","Social workers","211020","social-workers"
"79500US0609904","Modesto City (East) PUMA, CA",2015,"2015",40781.68680089485,17399.62823588073,5,"modesto-city-east-puma-ca","Social workers","211020","social-workers"
"79500US0610100","Yuba City PUMA, CA",2015,"2015",37921.704939919895,10122.08676130453,5,"yuba-city-puma-ca","Social workers","211020","social-workers"
"79500US0800100","Eastern Plains Region PUMA, CO",2015,"2015",39230.94026548672,11558.794937407412,10,"eastern-plains-region-puma-co","Social workers","211020","social-workers"
"79500US0800103","Fort Collins City PUMA, CO",2015,"2015",31390.48389307745,15456.246037424682,13,"fort-collins-city-puma-co","Social workers","211020","social-workers"
"79500US0800600","Fremont, Chaffee, Park, Lake, Huerfano, Pueblo (Southwest) & Custer Counties PUMA, CO",2015,"2015",16988.010638297874,23938.407824935995,7,"fremont-chaffee-park-lake-huerfano-pueblo-southwest-custer-counties-puma-co","Social workers","211020","social-workers"
"79500US0800800","Southeast Colorado PUMA, CO",2015,"2015",22159.946714031972,19092.61804028573,6,"southeast-colorado-puma-co","Social workers","211020","social-workers"
"79500US0800806","Thornton & Federal Heights Cities PUMA, CO",2015,"2015",43239.47801578354,17255.51442170221,5,"thornton-federal-heights-cities-puma-co","Social workers","211020","social-workers"
"79500US0800812","Denver City (Northeast) PUMA, CO",2015,"2015",58046.89313984169,25206.96543359381,7,"denver-city-northeast-puma-co","Social workers","211020","social-workers"
"79500US0800813","Denver City (Northwest) PUMA, CO",2015,"2015",38683.13915857605,29765.372741879153,5,"denver-city-northwest-puma-co","Social workers","211020","social-workers"
"79500US0800814","Denver City (South Central) PUMA, CO",2015,"2015",14978.91076923077,12574.63209027085,6,"denver-city-south-central-puma-co","Social workers","211020","social-workers"
"79500US0800815","Denver City (Southeast) PUMA, CO",2015,"2015",37368.38787878788,14487.253977548902,7,"denver-city-southeast-puma-co","Social workers","211020","social-workers"
"79500US0800816","Denver City (Southwest) PUMA, CO",2015,"2015",23812.785340314134,12950.256226329624,5,"denver-city-southwest-puma-co","Social workers","211020","social-workers"
"79500US0800821","Highlands Ranch & Chatfield Park PUMA, CO",2015,"2015",37961.146694214876,9860.346699250098,5,"highlands-ranch-chatfield-park-puma-co","Social workers","211020","social-workers"
"79500US0801001","Greater Grand Junction & Fruita Cities PUMA, CO",2015,"2015",25325.865263157895,22144.025543548367,5,"greater-grand-junction-fruita-cities-puma-co","Social workers","211020","social-workers"
"79500US0804101","Fountain City PUMA, CO",2015,"2015",32948.57700205339,23157.167425008007,6,"fountain-city-puma-co","Social workers","211020","social-workers"
"79500US0900100","Danbury, Ridgefield, Bethel, Brookfield, New Fairfield, Redding & Sherman Towns PUMA, CT",2015,"2015",65759.41240875912,35892.29795408487,5,"danbury-ridgefield-bethel-brookfield-new-fairfield-redding-sherman-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900101","Fairfield, New Canaan, Wilton, Weston & Easton Towns PUMA, CT",2015,"2015",38649.44918032787,43439.12279767855,5,"fairfield-new-canaan-wilton-weston-easton-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900105","Stratford, Shelton, Trumbull, Newtown & Monroe Towns PUMA, CT",2015,"2015",48105.397694524494,14320.311947225318,6,"stratford-shelton-trumbull-newtown-monroe-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900300","Hartford County (North) PUMA, CT",2015,"2015",69999.14776951673,13256.188243952205,8,"hartford-county-north-puma-ct","Social workers","211020","social-workers"
"79500US0900302","Hartford Town PUMA, CT",2015,"2015",29874.868913857677,15782.127234317133,11,"hartford-town-puma-ct","Social workers","211020","social-workers"
"79500US0900304","Bristol, Southington & Burlington Towns PUMA, CT",2015,"2015",73256.28533685602,32975.90838823334,7,"bristol-southington-burlington-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900500","Litchfield County PUMA, CT",2015,"2015",46453.854041916165,17086.527652016626,12,"litchfield-county-puma-ct","Social workers","211020","social-workers"
"79500US0900700","Middlesex County PUMA, CT",2015,"2015",60581.79746835443,39227.61988881231,5,"middlesex-county-puma-ct","Social workers","211020","social-workers"
"79500US0900900","New Haven County (Northwest) PUMA, CT",2015,"2015",52979.67151162791,32483.29310177326,6,"new-haven-county-northwest-puma-ct","Social workers","211020","social-workers"
"79500US0900901","Waterbury Town PUMA, CT",2015,"2015",35045.115720524016,14316.13766248072,5,"waterbury-town-puma-ct","Social workers","211020","social-workers"
"79500US0900902","Meriden, Wallingford & North Haven Towns PUMA, CT",2015,"2015",37192.00139470014,24537.00849449163,5,"meriden-wallingford-north-haven-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900903","Hamden, Ansonia, Seymour, Derby, Woodbridge & Bethany Towns PUMA, CT",2015,"2015",74402.7680826636,29272.341900040872,8,"hamden-ansonia-seymour-derby-woodbridge-bethany-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900904","West Haven, Milford & Orange Towns PUMA, CT",2015,"2015",53927.701886792456,11335.891464466647,5,"west-haven-milford-orange-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900905","New Haven Town PUMA, CT",2015,"2015",30654.87243735763,25483.07275078284,7,"new-haven-town-puma-ct","Social workers","211020","social-workers"
"79500US0900906","East Haven, Branford, Guilford, Madison & North Branford Towns PUMA, CT",2015,"2015",55021.75971731449,22804.1117138673,6,"east-haven-branford-guilford-madison-north-branford-towns-puma-ct","Social workers","211020","social-workers"
"79500US0901101","New London County (South) PUMA, CT",2015,"2015",56038.55364806867,15521.074271647494,5,"new-london-county-south-puma-ct","Social workers","211020","social-workers"
"79500US0901300","Tolland County PUMA, CT",2015,"2015",50753.14316939891,16434.811374121124,7,"tolland-county-puma-ct","Social workers","211020","social-workers"
"79500US0901500","Windham County PUMA, CT",2015,"2015",34421.58125,52548.44053805095,5,"windham-county-puma-ct","Social workers","211020","social-workers"
"79500US1000101","Wilmington City PUMA, DE",2015,"2015",33214.91433278418,20376.535342698895,6,"wilmington-city-puma-de","Social workers","211020","social-workers"
"79500US1000102","Hockessin PUMA, DE",2015,"2015",26702.773381294963,31833.472600999714,5,"hockessin-puma-de","Social workers","211020","social-workers"
"79500US1000103","Newark City & Brookside PUMA, DE",2015,"2015",41473.1378600823,17334.400736063246,7,"newark-city-brookside-puma-de","Social workers","211020","social-workers"
